0.4825422244,0.08629877971,0.4679042253,0.2658483238,0.7278101325,0.7104518506,50F_BIR
0.4861817449,0.1166429883,0.4961895625,0.3197012638,0.7215164667,0.7050076953,50F_BIR
0.501864255,0.1286039611,0.5019467879,0.3038236379,0.7208432314,0.7102732189,50F_BIR
0.5186011205,0.1371516308,0.5064861782,0.317713915,0.720059582,0.7193156703,50F_BIR
0.4729158221,0.1227962519,0.4755579986,0.2647002164,0.710800424,0.682725126,50F_BIR
0.4897950729,0.08812326871,0.4857186863,0.2580621829,0.7188113706,0.7057998985,50F_BIR
0.2299947165,0.5287783395,0.5133271263,0.2734738602,0.7100871048,0.703237461,75F_BIR
0.2465252076,0.5467591279,0.5284455965,0.3024669026,0.7061082821,0.6916920199,75F_BIR
0.2599078946,0.5273697708,0.5163778607,0.3225604261,0.7177079399,0.686049853,75F_BIR
0.232555444,0.5374784861,0.5191431001,0.2871627684,0.7097636389,0.7105174968,75F_BIR
0.2275185832,0.5267690072,0.5107847925,0.3053017767,0.6961022771,0.6743952478,75F_BIR
0.2605273302,0.5445674468,0.5202925145,0.3357203435,0.7161048639,0.7024505942,75F_BIR
0.233347282,0.5269587103,0.5001083696,0.2824822593,0.7025070534,0.6881597382,75F_BIR
0.2549139681,0.5322927071,0.5182496367,0.2931586295,0.7092362164,0.6991552888,75F_BIR
0.2346792385,0.5491838214,0.5315781535,0.3284336866,0.7049095381,0.6931124681,75F_BIR
0.223178744,0.5465191529,0.5189641509,0.3169102642,0.6968006351,0.6880042885,75F_BIR
0.2299821378,0.5391439865,0.5117569813,0.2864471532,0.7039313456,0.6931564648,75F_BIR
0.2325299043,0.5451703211,0.5222810097,0.3310304154,0.7007123028,0.6881692279,75F_BIR
0.2368974883,0.5183249397,0.4964837312,0.3253563466,0.7010993975,0.6838386797,75F_BIR
0.2444219794,0.5322627697,0.5205771426,0.3272301466,0.7120705348,0.6908513707,75F_BIR
0.2643194901,0.5579002929,0.5381214943,0.2773359306,0.7189081157,0.7190309529,75F_BIR
0.2293095259,0.5186133094,0.4884921699,0.2959861296,0.707524465,0.6950133509,75F_BIR
0.2527783464,0.5370745669,0.5301191841,0.3198476616,0.7059269098,0.6898248297,75F_BIR
0.2297631503,0.5284563684,0.5071947272,0.2999885717,0.7030232239,0.6726385402,75F_BIR
0.2483497752,0.539727495,0.522799536,0.277318387,0.7089627872,0.7005200245,75F_BIR
0.2428126188,0.5353933413,0.5131907002,0.313095431,0.7150375559,0.7021131941,75F_BIR
0.2321032735,0.5031469184,0.4783353388,0.2497199039,0.6909073927,0.6733684199,75F_BIR
0.2326042996,0.5372423545,0.5086859593,0.3470828987,0.6977381468,0.6757658018,75F_BIR
0.2392081421,0.5520413534,0.5286996546,0.3173593951,0.7089377675,0.7054505006,75F_BIR
0.2521656263,0.5455219372,0.5389273777,0.2993286412,0.7149808664,0.6976575629,75F_BIR
0.2411247817,0.5363042409,0.5206080307,0.2856495337,0.7206698414,0.7155613946,75F_BIR
0.2755899988,0.5641219712,0.5476695702,0.3250056811,0.7178577809,0.7086882306,75F_BIR
0.2510541115,0.5442972238,0.5246041352,0.3119110763,0.7251149465,0.705193081,75F_BIR
0.2505287584,0.5394007341,0.5229922658,0.2975653456,0.7080511195,0.6984613048,75F_BIR
0.2557353344,0.5330753229,0.5118566825,0.3124806949,0.7055493418,0.6931653462,75F_BIR
0.2361135672,0.5111398982,0.4910957795,0.2835809824,0.72085117,0.7041542814,75F_BIR
0.240275079,0.5353591659,0.5270158152,0.2676654692,0.7113776119,0.7010329458,75F_BIR
0.2520115247,0.5119055191,0.4938586096,0.2843809208,0.7192067857,0.7015603319,75F_BIR
0.2539459028,0.5424728056,0.5255927005,0.3138008114,0.7145785779,0.6967975424,75F_BIR
0.2483039704,0.5268165301,0.4991587867,0.2925998109,0.7084880678,0.6831940261,75F_BIR
0.2396737276,0.5286937562,0.5068975043,0.3000182413,0.7086296141,0.6828889641,75F_BIR
0.2339336965,0.5209580282,0.5020725953,0.3034453448,0.7093075848,0.6970195362,75F_BIR
0.2400118034,0.5352100042,0.5043398749,0.2684347652,0.7069734301,0.6914976697,75F_BIR
0.2556995602,0.5482108154,0.5323438811,0.2992646493,0.7124467239,0.7148588831,75F_BIR
0.2656518771,0.5429274762,0.5282748996,0.3322632003,0.7245879277,0.7124876503,75F_BIR
0.2446821034,0.5385301217,0.5277981333,0.2975778297,0.7134607468,0.69468566,75F_BIR
0.2481027389,0.5355839148,0.5184785188,0.2557730871,0.7162211694,0.7244155459,75F_BIR
0.246679846,0.5175461129,0.5021049507,0.2578511961,0.7128733838,0.701599836,75F_BIR
0.2574117484,0.5345406795,0.5349894728,0.306192924,0.712218083,0.7178397519,75F_BIR
0.2570419857,0.5433917779,0.5306364011,0.274193875,0.7129926673,0.7128257186,75F_BIR
0.2509442973,0.5336368142,0.5174221255,0.3139020411,0.708512453,0.6942673797,75F_BIR
0.2573047514,0.5341198827,0.5301449887,0.2807755725,0.7098186224,0.7023061386,75F_BIR
0.223966037,0.5133698044,0.4758397489,0.2653174229,0.7062893213,0.6882569165,75F_BIR
0.2415095477,0.5312953787,0.508849909,0.2983233745,0.7138726348,0.6943254457,75F_BIR
0.2437319213,0.5289071472,0.5142088381,0.2866872167,0.7181938721,0.7129544946,75F_BIR
0.2490749333,0.5262490511,0.5021120893,0.3348270925,0.7165283219,0.7129543827,75F_BIR
0.2494810906,0.5245449186,0.5132977416,0.3059418751,0.7226448803,0.7118311492,75F_BIR
0.2438063199,0.5374803594,0.5325871772,0.2554140079,0.7139656682,0.6993294122,75F_BIR
0.2539289381,0.5137755185,0.4879374956,0.3367341977,0.706082905,0.7148657743,75F_BIR
0.2507097234,0.50594977,0.4949785653,0.3113730763,0.7167724585,0.7093042082,75F_BIR
0.2339619771,0.5262481236,0.5204567688,0.2598902838,0.7150374306,0.7026383831,75F_BIR
0.2450045154,0.5231135022,0.5074452396,0.2809070789,0.7136969191,0.6962656685,75F_BIR
0.2374870895,0.5388447876,0.5077490198,0.3043598123,0.718830194,0.7185780656,75F_BIR
0.235045617,0.5229288681,0.5054981166,0.2766181889,0.7157855654,0.6979991253,75F_BIR
0.2553839719,0.5471100899,0.535281521,0.3217023764,0.7153647526,0.7041213879,75F_BIR
0.2348562656,0.5206075693,0.4948867011,0.3001003802,0.7263363577,0.7171915205,75F_BIR
0.2510865713,0.5434597177,0.5123026216,0.3379440784,0.7129045437,0.7073124084,75F_BIR
0.2667911457,0.5352039916,0.5364092125,0.3295456129,0.7245133159,0.718430082,75F_BIR
0.2536120141,0.5336842586,0.513367978,0.3034017351,0.7045654283,0.7127205565,75F_BIR
0.2357877018,0.5361194468,0.5149611405,0.2584955389,0.7028703872,0.6825080297,75F_BIR
0.2669880858,0.5452721495,0.5465653343,0.3013234415,0.7159451152,0.7144209948,75F_BIR
0.25251822,0.5372822883,0.5296312875,0.2870582817,0.7194610702,0.7100401211,75F_BIR
0.2319455819,0.5235759557,0.5059414443,0.2820675234,0.7076792301,0.7062688044,75F_BIR
0.2340200831,0.5212649574,0.5074514,0.2656881298,0.7092919489,0.7105816887,75F_BIR
0.2504304104,0.5182972946,0.5068899923,0.2738264789,0.7078386645,0.7159688159,75F_BIR
0.2588881465,0.5388741294,0.5224306435,0.3723369829,0.7147686253,0.6998726585,75F_BIR
0.2634296564,0.5488393546,0.5403746261,0.3164181158,0.7051824498,0.7159064467,75F_BIR
0.2779499462,0.5318025273,0.5156434989,0.2865220025,0.6985270405,0.6908532729,75F_BIR
0.2753793886,0.5396424233,0.5283501147,0.2847101474,0.713844099,0.7176190331,75F_BIR
0.2475093585,0.5251697163,0.5198464559,0.2806181925,0.7147303983,0.6947677824,75F_BIR
0.2436498075,0.5319319703,0.5180870238,0.2999908256,0.7135628039,0.6967998189,75F_BIR
0.2725031502,0.5431987378,0.526102964,0.3192053668,0.7207259721,0.7057165933,75F_BIR
0.2512574576,0.5339277512,0.5309542133,0.3438268244,0.7088641124,0.7014768976,75F_BIR
0.2619061199,0.5334507405,0.5219357454,0.3598524011,0.7044085733,0.7052259758,75F_BIR
0.255100678,0.5399449489,0.526440117,0.3026698485,0.7151104685,0.712175972,75F_BIR
0.2542178466,0.5327858401,0.5194627954,0.2756062793,0.7107932568,0.6944420786,75F_BIR
0.2363653265,0.5400150786,0.5347866287,0.2985771235,0.7054242871,0.7100530509,75F_BIR
0.2373415889,0.5282903059,0.515601275,0.309662188,0.7129187696,0.7118759656,75F_BIR
0.245864689,0.524237151,0.5084257509,0.2822318118,0.7148875,0.7144151924,75F_BIR
0.2543718223,0.5381262785,0.5101415561,0.2724280747,0.7126692086,0.7056072451,75F_BIR
0.2613356211,0.5172919552,0.5048042731,0.2740704801,0.7120852621,0.7042171416,75F_BIR
0.2682141638,0.5346650305,0.5218548263,0.2672270573,0.7218994092,0.7221898124,75F_BIR
0.2678615525,0.5283514741,0.5212723665,0.2914233692,0.7108376696,0.7023768701,75F_BIR
0.2652120314,0.517213523,0.5105601515,0.2757136765,0.709852073,0.7087630276,75F_BIR
0.2570919731,0.5361128358,0.5278386694,0.3087699321,0.7089776011,0.7080125645,75F_BIR
0.2369639883,0.5342143795,0.5219877452,0.302618567,0.7065361863,0.6763608458,75F_BIR
0.2681263066,0.5514027903,0.5428045843,0.306986134,0.7166612657,0.7169497647,75F_BIR
0.2524019244,0.5342706013,0.5146383281,0.2800173072,0.7106619356,0.7106340773,75F_BIR
0.2512694165,0.5265919021,0.5089048875,0.2850268742,0.7162677147,0.6951903834,75F_BIR
0.2473858771,0.5307575785,0.5189208775,0.2751446457,0.7158029289,0.7168999835,75F_BIR
0.2481298403,0.5414394111,0.5153022682,0.2954458367,0.7078848065,0.69404878,75F_BIR
0.2531135995,0.522829409,0.5083911603,0.285391358,0.7108208331,0.7170689416,75F_BIR
0.2417361188,0.5257711895,0.5050199387,0.3488022022,0.7125481315,0.7165956371,75F_BIR
0.2502517945,0.5198106671,0.5065751194,0.3031519602,0.7182905411,0.7088242913,75F_BIR
0.2493756211,0.5227019807,0.5095638202,0.2558782033,0.7063014218,0.7029674882,75F_BIR
0.2565002327,0.5312517851,0.5131367022,0.2967024194,0.7046461849,0.6855837963,75F_BIR
0.246941462,0.5250473844,0.51525769,0.2715909567,0.7143639121,0.7204624703,75F_BIR
0.2509051991,0.5303517711,0.505379458,0.2977216575,0.7005403769,0.7047145428,75F_BIR
0.2573606678,0.5278441989,0.5140555688,0.3146910866,0.7036993989,0.7029602444,75F_BIR
0.253587471,0.5086877104,0.4995250486,0.256187921,0.7110321131,0.7171123819,75F_BIR
0.2565194094,0.5269597701,0.5099020074,0.3366585379,0.709599411,0.712955734,75F_BIR
0.239505055,0.5293345495,0.5245757954,0.301593143,0.7160000444,0.7169149913,75F_BIR
0.2548086804,0.5269902443,0.5067405815,0.3234125853,0.7149686686,0.7064131561,75F_BIR
0.2545069358,0.528268207,0.511535639,0.3030599799,0.7212003982,0.7068262571,75F_BIR
0.2397790151,0.5285142521,0.5219104273,0.2953263145,0.7090475322,0.7130339273,75F_BIR
0.2709099119,0.5298574986,0.5200307098,0.313496475,0.7088265763,0.720909539,75F_BIR
0.2456477742,0.5197162024,0.4960794137,0.2767347335,0.7224713285,0.7039077481,75F_BIR
0.2369904882,0.5242128613,0.5184962835,0.279103844,0.7130390633,0.7051894036,75F_BIR
0.2393412314,0.5302674702,0.518837863,0.2610403813,0.7187980242,0.7170075816,75F_BIR
0.2481266891,0.5304899821,0.4973512472,0.2955149407,0.7209527614,0.7209628282,75F_BIR
0.2519659703,0.5187114482,0.4970068187,0.2892253342,0.7156470419,0.7251342496,75F_BIR
0.2474838334,0.5308408963,0.5173590759,0.3060785196,0.7079788736,0.7065276945,75F_BIR
0.2279353609,0.5114719477,0.4834160569,0.2769240023,0.7124973641,0.7211997586,75F_BIR
0.2438503257,0.522831295,0.5081518452,0.2862515956,0.7084836197,0.7061468385,75F_BIR
0.2539405728,0.5218241552,0.4908505677,0.2877107213,0.7168813661,0.7284862795,75F_BIR
0.2711896281,0.5073386977,0.4905223535,0.2836423406,0.7125298491,0.7186434985,75F_BIR
0.2505965999,0.5179221408,0.4998140056,0.3044877342,0.7131992868,0.7068041472,75F_BIR
0.2571628519,0.5250578961,0.5269852185,0.3000963549,0.7207356298,0.7250923034,75F_BIR
0.242784026,0.5267838539,0.5085323613,0.2865090417,0.7124586541,0.713001253,75F_BIR
0.2525354392,0.5487333595,0.5337272265,0.2691670916,0.7157311359,0.7242518659,75F_BIR
0.2336889361,0.5125623604,0.4944366149,0.3139141353,0.7141123376,0.724233086,75F_BIR
0.2383858158,0.5207696703,0.5189747933,0.2648766705,0.6979483112,0.6932186065,75F_BIR
0.2459178851,0.5360764066,0.5085802199,0.2963135313,0.7097474789,0.7132335847,75F_BIR
0.2664527318,0.5322105131,0.5218379867,0.312687981,0.7118437683,0.7192954625,75F_BIR
0.2682018644,0.5266469921,0.5260832712,0.2982934328,0.7194374963,0.7226025043,75F_BIR
0.2709868837,0.5273776644,0.5073369473,0.2931218855,0.7223327975,0.7273949499,75F_BIR
0.2506093495,0.5221154383,0.4923932813,0.2827203692,0.7059712017,0.7070690642,75F_BIR
0.2610399499,0.5139100539,0.517045734,0.3002182914,0.7222160158,0.7105875648,75F_BIR
0.2466743606,0.5186231462,0.5004072433,0.2794752138,0.7119379007,0.7136201219,75F_BIR
0.2372822629,0.5062177896,0.5056448272,0.2820241811,0.7042554667,0.7040479329,75F_BIR
0.2717762503,0.5501936715,0.5252791001,0.2624700558,0.7098141039,0.7211426099,75F_BIR
0.2272535531,0.5198780582,0.4815264245,0.2832176011,0.7203953151,0.7347140692,75F_BIR
0.2548361573,0.5239533881,0.5046574134,0.3006455617,0.7046975251,0.701355283,75F_BIR
0.2440240183,0.5174402514,0.5138276437,0.3138527827,0.7222842564,0.7073259203,75F_BIR
0.2513980875,0.5130695937,0.507308953,0.3011654582,0.7030840766,0.6896325494,75F_BIR
0.236838159,0.5106702528,0.489370823,0.2663068972,0.718916351,0.7075871246,75F_BIR
0.2199792529,0.5142442919,0.513111174,0.2827845059,0.7190975289,0.7236524436,75F_BIR
0.2551312579,0.5274939654,0.5106000437,0.3220757046,0.7121448367,0.7276915497,75F_BIR
0.2474362421,0.5163268631,0.5035427579,0.2993818405,0.7119066936,0.7180903575,75F_BIR
0.2577264445,0.5210886621,0.5127462691,0.2957938426,0.7077589623,0.7175326895,75F_BIR
0.2696690982,0.5233502586,0.5138067966,0.2982876237,0.7105472947,0.7183545331,75F_BIR
0.261199788,0.5096982058,0.4995283263,0.2896864537,0.7268554654,0.7287130298,75F_BIR
0.2463996144,0.5238263551,0.5148809284,0.2653453962,0.7139980315,0.7216572947,75F_BIR
0.2416468626,0.5062788614,0.489120704,0.2618515633,0.7040456706,0.7092382069,75F_BIR
0.2250192392,0.5290019245,0.5056491582,0.2635730897,0.7105874843,0.712174325,75F_BIR
0.248028388,0.5207349403,0.5153324843,0.2449621169,0.7166631083,0.7269703817,75F_BIR
0.2455478397,0.5181006948,0.4931590783,0.2947173642,0.7078485483,0.7159859944,75F_BIR
0.2535511558,0.5055578875,0.4999792514,0.2366997775,0.710177416,0.7136904348,75F_BIR
0.2477258073,0.5033412328,0.5006634239,0.2739189487,0.7167781165,0.728694883,75F_BIR
0.2270270939,0.5337110073,0.5103436771,0.2739089515,0.7055976721,0.7057598964,75F_BIR
0.2360652025,0.5222827497,0.5029196889,0.25044527,0.7175271574,0.7190662975,75F_BIR
0.2453333892,0.5269500647,0.5172985314,0.2957757259,0.7138517061,0.7149696438,75F_BIR
0.2580077876,0.5257884772,0.5146207376,0.3080544905,0.7173907016,0.7203705337,75F_BIR
0.2472040419,0.5270017291,0.508725643,0.2839416571,0.7096581127,0.7132437196,75F_BIR
0.2671358968,0.5267335585,0.5095696374,0.3340907803,0.7188195845,0.7330388858,75F_BIR
0.269797755,0.5320469075,0.5141849803,0.3301319001,0.7271087274,0.7224537025,75F_BIR
0.2561398981,0.5050269233,0.498219885,0.2627567975,0.7125400499,0.7101581154,75F_BIR
0.2438448197,0.524767083,0.4988108959,0.304048021,0.7219129988,0.7173007731,75F_BIR
0.2464359488,0.5152536319,0.5083390928,0.2502722214,0.7022297978,0.7119104163,75F_BIR
0.2406519342,0.5183984918,0.503517669,0.3019143639,0.7141725044,0.7103939662,75F_BIR
0.2740170834,0.5302723517,0.5195518232,0.3025279557,0.7211015486,0.7146130966,75F_BIR
0.2333751946,0.513430272,0.5009971733,0.2745459489,0.7078246168,0.706104634,75F_BIR
0.2349297032,0.5234850161,0.4984185196,0.3133026295,0.7072920751,0.6919974826,75F_BIR
0.2426438073,0.5355224786,0.5192585045,0.2805123634,0.7176464808,0.7126674348,75F_BIR
0.2610730316,0.5376339899,0.5223787064,0.2993814524,0.7164899117,0.7288933039,75F_BIR
0.2458086263,0.5295612919,0.5070900758,0.3005965183,0.712949108,0.703992515,75F_BIR
0.2738648136,0.5325204166,0.5191710506,0.2950682737,0.713520886,0.7192144485,75F_BIR
0.2428825503,0.4821247066,0.4628116286,0.2714827514,0.7130345356,0.7175523503,75F_BIR
0.2602705857,0.5356908232,0.5187240554,0.2889859757,0.7261516194,0.7299040143,75F_BIR
0.234415948,0.498672663,0.4820654092,0.2680908941,0.7142124328,0.7080463786,75F_BIR
0.2313491219,0.5057521002,0.4859192226,0.2371401821,0.707347119,0.6971652008,75F_BIR
0.2458180295,0.5230030993,0.5007180261,0.2907836289,0.7076307383,0.7011328731,75F_BIR
0.2467855482,0.5241436875,0.5069855475,0.2743958811,0.7235955008,0.7200553647,75F_BIR
0.2470662299,0.5309890609,0.5068026588,0.2646386645,0.7142355634,0.703093491,75F_BIR
0.2410600375,0.5116097534,0.5027415124,0.272416844,0.7217320629,0.7315485664,75F_BIR
0.2527735636,0.511587476,0.5103987674,0.2710666879,0.7230011597,0.7204261587,75F_BIR
0.2499684581,0.5118906489,0.4926765957,0.2987180587,0.7119518007,0.7189407952,75F_BIR
0.2537978604,0.5233940641,0.5068464221,0.3101930496,0.718608234,0.7246285228,75F_BIR
0.2678902789,0.518143459,0.5124202972,0.3222489567,0.7155442033,0.7328260552,75F_BIR
0.247923275,0.5292236744,0.5055611901,0.2669345485,0.7086539601,0.712429563,75F_BIR
0.2344897037,0.5110581474,0.5011496904,0.2592430581,0.7055136319,0.7042808227,75F_BIR
0.2510341206,0.5346654289,0.5176460443,0.2551039868,0.7211892813,0.722818074,75F_BIR
0.2549512871,0.5328186644,0.5180661132,0.286311273,0.7287889833,0.7264707773,75F_BIR
0.2573417558,0.5321168903,0.5132307789,0.3041709497,0.7185010576,0.7206365325,75F_BIR
0.2456878825,0.5237023268,0.512904853,0.3277132643,0.7157548561,0.6967944892,75F_BIR
0.2668270377,0.5199660175,0.4965455421,0.2719156588,0.7263509836,0.7330619186,75F_BIR
0.2370623112,0.5257289546,0.5063023698,0.3027678365,0.7138618078,0.7077622837,75F_BIR
0.251745201,0.5317347067,0.5072225819,0.3177375344,0.7174560627,0.7174238601,75F_BIR
0.2472220182,0.5165653821,0.4913927818,0.2776766915,0.7144433811,0.7181408093,75F_BIR
0.2473963525,0.5258761197,0.5154628948,0.2620883395,0.7172241855,0.7091468037,75F_BIR
0.2601194847,0.5369297917,0.51646979,0.3154178682,0.7257430343,0.7090390364,75F_BIR
0.2580387168,0.5235074308,0.5111416205,0.3283656996,0.7076859553,0.697004199,75F_BIR
0.239904087,0.5118551767,0.4922168638,0.2615306565,0.7180219136,0.7051232989,75F_BIR
0.2439326362,0.5191208966,0.5102137286,0.2733337473,0.7281221649,0.7287971362,75F_BIR
0.2607168112,0.5307827279,0.5127889377,0.2944371679,0.7247545305,0.7076069409,75F_BIR
0.2335681569,0.5137165782,0.4925807519,0.2560930404,0.7180558956,0.713419613,75F_BIR
0.2700367612,0.520114658,0.5070331161,0.334485814,0.7186785314,0.6998288572,75F_BIR
0.2535209281,0.5248938118,0.5109566641,0.2971755549,0.7246300641,0.7293399155,75F_BIR
0.2541048237,0.5277529253,0.5049855638,0.2627547129,0.7284762813,0.7267679779,75F_BIR
0.2628951989,0.536445812,0.5210106742,0.2799508956,0.7079002624,0.7100083358,75F_BIR
0.2471012288,0.5273994077,0.50814644,0.2517093075,0.7197212022,0.7103668162,75F_BIR
0.2363792823,0.49793354,0.4907893262,0.2888400457,0.7244333141,0.7128460662,75F_BIR
0.2514764287,0.5207688781,0.5021191344,0.283468574,0.7238522643,0.7134542652,75F_BIR
0.2593836575,0.5115106913,0.5081248363,0.3020213487,0.7428698225,0.7170570822,75F_BIR
0.2577262297,0.5254631842,0.5204327758,0.3010368384,0.7303987127,0.7392350034,75F_BIR
0.2488278658,0.5212210926,0.4973387031,0.2751476966,0.7135852999,0.7118947035,75F_BIR
0.2130350872,0.5008739888,0.4760118639,0.2717000432,0.7075467499,0.6861378224,75F_BIR
0.535298651,0.2835233914,0.5527782528,0.3187553633,0.7003256823,0.6894859391,100F_BIR
0.519557164,0.2910869674,0.5303652394,0.2806394022,0.7125834153,0.6918043169,100F_BIR
0.5295573444,0.2803225768,0.5551854918,0.2968661904,0.7110602701,0.6881867907,100F_BIR
0.5267842161,0.2762906264,0.555787982,0.2986106076,0.701451754,0.7014177227,100F_BIR
0.5356504405,0.2759877628,0.545366332,0.3282854586,0.7109448187,0.6980771706,100F_BIR
0.5138368739,0.2592530805,0.5373032642,0.3185768421,0.7206238924,0.7029289521,100F_BIR
0.5270418215,0.2747311162,0.5521402869,0.2846872423,0.7060688233,0.6791622947,100F_BIR
0.5287536507,0.2763982313,0.5445443088,0.3216685672,0.7038986994,0.6887596838,100F_BIR
0.5176658351,0.2693917292,0.5418854715,0.274948848,0.7048818944,0.6675061602,100F_BIR
0.5195684196,0.2819264503,0.549887572,0.3174864076,0.7098876591,0.6789803167,100F_BIR
0.5271102518,0.2623934063,0.5301474054,0.3305849348,0.6936921014,0.6780123222,100F_BIR
0.5300262009,0.3026874306,0.5488930631,0.3211642006,0.7129758222,0.6922401947,100F_BIR
0.5315656898,0.293986131,0.5493697693,0.321556004,0.6908196592,0.6695769163,100F_BIR
0.5309154024,0.2948761405,0.5595729556,0.3222650294,0.7031068099,0.6948856053,100F_BIR
0.52702732,0.2864319224,0.5547745123,0.3007862637,0.7060373691,0.6672524394,100F_BIR
0.5228972282,0.2814935848,0.5360737902,0.3020670792,0.7117662715,0.6840981517,100F_BIR
0.5293385872,0.2812187529,0.5570171142,0.2750677032,0.709581915,0.6847065372,100F_BIR
0.5268087002,0.264054277,0.5404281052,0.2852453975,0.6959764836,0.6783921255,100F_BIR
0.5260895292,0.2835442763,0.5371722292,0.3171275515,0.7001503678,0.6711188782,100F_BIR
0.524209605,0.2959790912,0.553084497,0.2942981212,0.7049427473,0.6822569123,100F_BIR
0.5236701644,0.2976990365,0.552802602,0.3047882623,0.7054548505,0.6810915392,100F_BIR
0.5372423372,0.2941504213,0.5531366175,0.3328120346,0.708580032,0.6911958639,100F_BIR
0.5075955661,0.2573581382,0.5287017619,0.2858391027,0.7036212943,0.6702400933,100F_BIR
0.5348760738,0.2870710553,0.5521972809,0.3509524502,0.7139919583,0.6942004032,100F_BIR
0.5197703277,0.2809441265,0.5474453186,0.3131609995,0.7098032685,0.6925114796,100F_BIR
0.5216773552,0.2788008011,0.5487523577,0.3332702824,0.7100596678,0.6957057962,100F_BIR
0.5170717797,0.2883287831,0.5356625743,0.2704052691,0.7020815349,0.6866762577,100F_BIR
0.5099640663,0.2784472905,0.5397320765,0.2713580728,0.7092945435,0.6854646862,100F_BIR
0.523340578,0.283318772,0.5439289163,0.2918062159,0.7163648211,0.6855905863,100F_BIR
0.5121911916,0.3085549814,0.5390878001,0.2820738918,0.7047120203,0.6935141029,100F_BIR
0.5232579837,0.2918118533,0.5522129074,0.2977905554,0.7083951458,0.6894383262,100F_BIR
0.5085953874,0.2734567478,0.529619939,0.2746545253,0.7118107141,0.6926656059,100F_BIR
0.5236238599,0.2810351672,0.5434753017,0.2536633872,0.7127106968,0.6919960629,100F_BIR
0.5242324525,0.2848596036,0.5421610393,0.2814765498,0.7050672589,0.7055143375,100F_BIR
0.5223849661,0.2807453378,0.5494594443,0.2914509703,0.7041015643,0.6793965094,100F_BIR
0.5059553998,0.2622615773,0.5319223852,0.2846081672,0.7124016037,0.6782541732,100F_BIR
0.5198126212,0.2766851161,0.539003541,0.2671156836,0.7020718533,0.6817598215,100F_BIR
0.5069648839,0.2751381968,0.5345038611,0.244568277,0.7088398014,0.6856912836,100F_BIR
0.5182229939,0.2821488695,0.541050822,0.2983756839,0.7108610036,0.6949092218,100F_BIR
0.5250961215,0.2866293379,0.5373679546,0.2678401857,0.6944957564,0.671129656,100F_BIR
0.5311751792,0.2993948529,0.5561582901,0.256757761,0.7052655748,0.6992323405,100F_BIR
0.5217085105,0.2861866693,0.5587135162,0.3262610423,0.7095229029,0.6816823317,100F_BIR
0.5231767589,0.3043466386,0.5302051216,0.3526559426,0.7089282557,0.69373973,100F_BIR
0.5298053969,0.2887256516,0.5394680544,0.3170751541,0.6876644404,0.6850100169,100F_BIR
0.5180688442,0.2961297817,0.5378317953,0.3426137916,0.7082721684,0.6923636886,100F_BIR
0.517333263,0.295297838,0.5405279309,0.313537562,0.7172488981,0.7033465358,100F_BIR
0.5267288385,0.2988640492,0.5474135313,0.2887638992,0.7076724034,0.6728313673,100F_BIR
0.5231144314,0.2824028932,0.5345930435,0.314910818,0.7095625001,0.6915529017,100F_BIR
0.5244330733,0.2848339576,0.5493356213,0.2850102165,0.7088330138,0.6813485693,100F_BIR
0.5258752364,0.2789161655,0.5517953037,0.3193234966,0.7107828927,0.6866677798,100F_BIR
0.514529422,0.2887131158,0.5314340298,0.3156729076,0.7042373533,0.6863748692,100F_BIR
0.5333653026,0.2872485914,0.548656944,0.2882936675,0.7079848284,0.6971901697,100F_BIR
0.5203591266,0.2713977249,0.5304920395,0.3060900314,0.6999133323,0.6910081193,100F_BIR
0.5263422844,0.2787966633,0.5348017371,0.3213775889,0.7031017788,0.6799968359,100F_BIR
0.527694169,0.2754518068,0.538171708,0.3002454936,0.7105832681,0.6957698146,100F_BIR
0.530411892,0.2749427209,0.5474639469,0.3284329689,0.716020875,0.7049226312,100F_BIR
0.5114221794,0.2812591309,0.5253710131,0.3167253739,0.7027920682,0.6766535863,100F_BIR
0.5323423239,0.2930287692,0.5447090543,0.3090193881,0.7048083285,0.6860406785,100F_BIR
0.5197321664,0.2995078824,0.5307491898,0.2710707089,0.7035551944,0.6826685919,100F_BIR
0.5158362473,0.2885027067,0.535917493,0.3046464233,0.71597932,0.6965202593,100F_BIR
0.5189675956,0.2816680895,0.5352435177,0.3150953054,0.7048531382,0.696626937,100F_BIR
0.5340900232,0.2927437377,0.5463694436,0.313875488,0.7157622018,0.7043629969,100F_BIR
0.5360469596,0.2929573825,0.5585208428,0.2862925977,0.7084589577,0.6870544734,100F_BIR
0.535217149,0.2894041814,0.559672692,0.290590432,0.7112449383,0.692841804,100F_BIR
0.5287433655,0.2919596034,0.5426103259,0.3001574582,0.7090921217,0.7113332301,100F_BIR
0.5290080482,0.3026492542,0.5440409681,0.3038942877,0.7092450121,0.6882803968,100F_BIR
0.5200885492,0.2851165855,0.5402560149,0.305326032,0.6998142187,0.6875869012,100F_BIR
0.5201180313,0.2847369358,0.5382293568,0.2873066018,0.7170431563,0.6943896826,100F_BIR
0.5119411472,0.2765406092,0.5363455333,0.3016079962,0.7112297452,0.6922684995,100F_BIR
0.5250876341,0.2889688168,0.5356081786,0.2847690103,0.7056444349,0.696575381,100F_BIR
0.5196819001,0.2760184479,0.5384961758,0.294673873,0.6964947342,0.6870757129,100F_BIR
0.5215765177,0.2933794058,0.5403485855,0.2903174528,0.7145082526,0.6826181252,100F_BIR
