0.459846521,0.588180252,0.567148016,0.271839295,0.696867586,0.663841253,2
0.442900123,0.573348161,0.548004811,0.263863295,0.685496526,0.659139706,2
0.438125684,0.559661701,0.543873531,0.261721579,0.703557658,0.677242999,2
0.4402211,0.581682891,0.580086124,0.236649406,0.709223444,0.677777089,2
0.418431192,0.557807111,0.549047589,0.262640605,0.695841793,0.679053933,2
0.444133387,0.558182496,0.553641691,0.219248157,0.712986416,0.665732004,2
0.409367885,0.547463242,0.530418062,0.265755401,0.683873179,0.662330664,2
0.427721763,0.573630378,0.566598234,0.290195895,0.685965298,0.667781839,2
0.442794503,0.582533738,0.553297047,0.251499095,0.700051012,0.676273222,2
0.447878514,0.585065397,0.570920638,0.280860242,0.696793851,0.671614817,2
0.436611115,0.570379329,0.553635864,0.286909403,0.702059583,0.665354101,2
0.480650063,0.603590995,0.580957065,0.243864642,0.691798489,0.661781991,2
0.438996487,0.588961549,0.539319557,0.238322569,0.681963427,0.659250462,2
0.445412093,0.553383177,0.549402548,0.298024129,0.702738443,0.67806329,2
0.418541575,0.562096416,0.523374756,0.278090045,0.67156917,0.643102075,2
0.408669052,0.58322566,0.547127062,0.239163326,0.673318617,0.645338131,2
0.500357876,0.082554896,0.501921186,0.297419128,0.712925285,0.698950331,3
0.484941254,0.085461989,0.4820086,0.324233842,0.69790371,0.689072325,3
0.486703623,0.103949172,0.499207368,0.311882641,0.711804863,0.71083591,3
0.488719542,0.116329584,0.505836065,0.309991516,0.710540795,0.695708892,3
0.48598009,0.083446977,0.489677625,0.303935346,0.707185619,0.688615972,3
0.498608516,0.076089141,0.493385828,0.287305951,0.713668484,0.711410323,3
0.496924188,0.08800752,0.494084883,0.287089493,0.715415239,0.691948002,3
0.486148836,0.105202337,0.494696668,0.298722132,0.707264845,0.696102211,3
0.481720206,0.092911886,0.497172066,0.271730509,0.724848563,0.70384051,3
0.487601681,0.095919873,0.483437139,0.27195484,0.713909433,0.696684798,3
0.506644014,0.104374522,0.506051567,0.305211159,0.711145403,0.706106346,3
0.495704546,0.10524968,0.504910872,0.299860686,0.719984157,0.699054032,3
0.467375717,0.082788177,0.481368837,0.279023281,0.719274701,0.717333074,3
0.51410037,0.090396391,0.51124703,0.31664752,0.707775493,0.694958445,3
0.49610508,0.071913662,0.488551535,0.281658709,0.71549648,0.696802362,3
0.482267163,0.093139253,0.483081189,0.265353725,0.721020076,0.705498187,3
0.507689553,0.090487641,0.508591931,0.305608586,0.719953931,0.703282382,3
0.520038647,0.090214174,0.50567618,0.29262039,0.712160719,0.692530847,3
0.502371424,0.087990642,0.488989822,0.292318727,0.720043408,0.710310713,3
0.499566617,0.08944754,0.506290711,0.308831489,0.724756808,0.69902185,3
0.488545094,0.080962949,0.490559882,0.261801244,0.710593463,0.694138398,3
0.476935627,0.089697782,0.476565532,0.322270577,0.714743324,0.677984912,3
0.507614817,0.105038176,0.507686463,0.310474222,0.713401294,0.696483141,3
0.50817547,0.075738893,0.487110102,0.309697222,0.719740097,0.69316727,3
0.476737275,0.093992118,0.498125209,0.28417427,0.717296953,0.694400133,3
0.483712414,0.084213956,0.488464127,0.283943242,0.720048665,0.699850521,3
0.485094509,0.078320209,0.480888733,0.287023626,0.723118136,0.700292751,3
0.480465265,0.111660411,0.497501015,0.293591818,0.71614551,0.695501868,3
0.479378438,0.096234695,0.484093831,0.276088412,0.724876794,0.700156012,3
0.49995387,0.094301556,0.499281242,0.268508756,0.717433641,0.704399106,3
0.477140555,0.080227039,0.477991532,0.283548052,0.710776743,0.693689927,3
0.483434791,0.08478967,0.492288575,0.322681308,0.7258865,0.697162934,3
0.497656785,0.088925737,0.511003194,0.291431416,0.728483759,0.72071951,3
0.487961287,0.08274862,0.489498406,0.304107282,0.712294172,0.695159103,3
0.500386404,0.084501259,0.496923428,0.261203818,0.71444601,0.699657221,3
0.483709927,0.06678103,0.478300555,0.292207088,0.717393896,0.700741236,3
0.474365283,0.09755902,0.46966481,0.266104692,0.716254886,0.71120483,3
0.489299975,0.106523197,0.49535894,0.312598925,0.717920841,0.702646854,3
0.486555295,0.100275415,0.488809032,0.267151917,0.712144432,0.704803045,3
0.485235855,0.091562571,0.506556535,0.260116636,0.71722736,0.69466873,3
0.496320277,0.107838327,0.50988428,0.326961435,0.718061989,0.70326311,3
0.487101303,0.071539239,0.477496413,0.290658152,0.706708067,0.702817505,3
0.500674149,0.090530672,0.482874693,0.295923676,0.718424665,0.702790462,3
0.491080467,0.09890632,0.496711156,0.297900758,0.726489709,0.706251557,3
0.513873726,0.107224519,0.521112371,0.317000603,0.720167025,0.71958232,3
0.487493057,0.082339943,0.475295974,0.305914929,0.721028442,0.697278818,3
0.482723142,0.098946177,0.466745914,0.283915546,0.724201789,0.699082293,3
0.496578395,0.110430434,0.4885026,0.296377011,0.710608926,0.692477792,3
0.483095745,0.10587572,0.508172506,0.277845563,0.718653522,0.706870385,3
0.494948037,0.097602721,0.502677154,0.291590807,0.720439544,0.706174831,3
0.486751996,0.084440923,0.49229161,0.289823452,0.720598769,0.703969133,3
0.493144996,0.094561364,0.483708564,0.279151178,0.72697278,0.711479269,3
0.494024311,0.083914628,0.482454393,0.28163347,0.716721415,0.702548889,3
0.499965911,0.112344372,0.502899238,0.309500056,0.732602859,0.72184807,3
0.487644901,0.100677134,0.490214827,0.292392728,0.704971429,0.694586334,3
0.4972783,0.081352294,0.493882812,0.300096208,0.720536523,0.71057045,3
0.487765265,0.079644884,0.486837573,0.282097683,0.72162141,0.707154828,3
0.485420659,0.095510754,0.492799557,0.285942835,0.716256211,0.703894075,3
0.488080175,0.106053601,0.486449523,0.307864721,0.721546289,0.721240095,3
0.490931226,0.09190884,0.480263714,0.26789999,0.717195285,0.704907448,3
0.492568472,0.086339744,0.486181014,0.316618866,0.721155329,0.707185891,3
0.484162331,0.099543523,0.483731048,0.269403851,0.717017932,0.705301754,3
0.480931821,0.088489037,0.4702155,0.325607232,0.709334775,0.687723889,3
0.50754767,0.116305415,0.49649832,0.287920933,0.725372596,0.708267293,3
0.491714848,0.08399073,0.501097998,0.272400806,0.724773885,0.714878346,3
0.47812244,0.090948939,0.484910303,0.284740133,0.722684874,0.724806488,3
0.491394123,0.067949416,0.480218443,0.296708529,0.708619592,0.680137555,3
0.492779335,0.075417288,0.479931024,0.291834375,0.712880669,0.688169254,3
0.474039236,0.084135687,0.474960055,0.28863708,0.720303013,0.694990149,3
0.482648807,0.083602493,0.476387164,0.306754741,0.723045133,0.706111247,3
0.490590555,0.091186162,0.488088444,0.31095019,0.711503579,0.701025854,3
0.485762026,0.074341206,0.478666258,0.340306341,0.714289858,0.694747409,3
0.488413567,0.094475615,0.498898089,0.284046315,0.722951028,0.720298539,3
0.486797038,0.083336425,0.487447241,0.285971,0.713583009,0.707510724,3
0.479802967,0.106207353,0.489048628,0.289649802,0.714135039,0.708654201,3
0.49811112,0.101027412,0.501858887,0.292234448,0.727304443,0.715533017,3
0.458612334,0.0908171,0.473679294,0.277365233,0.729509962,0.710725515,3
0.488541266,0.099527549,0.479303496,0.267302591,0.72901964,0.730739089,3
0.482366428,0.092404429,0.487913044,0.281685975,0.737083895,0.718135117,3
0.501552583,0.11719087,0.502351589,0.29287315,0.716349288,0.705710038,3
0.486983987,0.123497612,0.49536029,0.284342934,0.714052638,0.693952375,3
0.47217358,0.064422459,0.469752903,0.314657998,0.717500779,0.701508681,3
0.498647732,0.108412215,0.502639271,0.306699887,0.711926878,0.698663056,3
0.502564023,0.103558405,0.492987791,0.274185552,0.719950409,0.715188298,3
0.487762801,0.100377999,0.476085221,0.297578851,0.706357526,0.702889845,3
0.49040414,0.113613764,0.499087686,0.34155079,0.72875388,0.720146761,3
0.492778344,0.118657865,0.503018806,0.28785755,0.717146075,0.705210544,3
0.474436604,0.089244778,0.480782822,0.340572429,0.720783898,0.722161419,3
0.479852356,0.091758435,0.485001338,0.281148102,0.710262365,0.703872251,3
0.495187856,0.092459872,0.485054294,0.287702035,0.716986555,0.701167848,3
0.495692597,0.080603114,0.466574351,0.292753917,0.716422143,0.694906346,3
0.47468472,0.077765146,0.482073076,0.307538278,0.725696112,0.715183753,3
0.499498408,0.11396578,0.493775066,0.293397986,0.719555587,0.704653116,3
0.482514512,0.085115877,0.475628965,0.290893295,0.721422279,0.713192819,3
0.490605234,0.103514202,0.495657051,0.258099998,0.73360211,0.703114532,3
0.496811401,0.091425146,0.475819843,0.268348838,0.717651085,0.705341302,3
0.496489569,0.107399812,0.512072317,0.286431309,0.707819365,0.711838566,3
0.46750909,0.104181833,0.471342623,0.309410556,0.72669727,0.731478052,3
0.515007327,0.09307681,0.504803746,0.295577474,0.723063271,0.712125719,3
0.485154708,0.095001865,0.478804643,0.297056952,0.715760153,0.698492601,3
0.49801473,0.104464599,0.494695079,0.341231582,0.72580888,0.711945309,3
0.508559309,0.08727299,0.49494916,0.329400845,0.726630045,0.728277082,3
0.498166845,0.085157852,0.486448282,0.309130331,0.71572811,0.697277474,3
0.474496323,0.092119123,0.478750983,0.28306611,0.709006845,0.686356677,3
0.49304336,0.089218209,0.491728496,0.325779706,0.723366404,0.716201516,3
0.476218301,0.094531891,0.490590257,0.281206082,0.729011993,0.724381758,3
0.495134041,0.08064024,0.48175636,0.27049731,0.713267821,0.699873237,3
0.485937999,0.106889261,0.496574862,0.304399365,0.721911627,0.707100158,3
0.500248624,0.102979867,0.4971894,0.287165443,0.71745776,0.680630956,3
0.484111994,0.078703069,0.467175712,0.25884226,0.719164626,0.707608341,3
0.494278064,0.094075404,0.477731132,0.281157009,0.722675269,0.722062301,3
0.496567363,0.096579552,0.492290026,0.27161374,0.727865862,0.716174875,3
0.471988972,0.091002338,0.470003005,0.31513115,0.722251817,0.707011883,3
0.517158589,0.098015525,0.493617928,0.277482627,0.725962276,0.719056435,3
0.506164192,0.086169597,0.481724477,0.305295913,0.715889352,0.710097834,3
0.482163304,0.092330983,0.471408986,0.3117985,0.717441512,0.715604223,3
0.500746907,0.10438747,0.488043373,0.288667627,0.710447196,0.704809455,3
0.499640776,0.084262341,0.482183146,0.269116681,0.71905417,0.710458872,3
0.500284778,0.077998077,0.492027705,0.28769145,0.726662226,0.711634661,3
0.510004058,0.102119637,0.506235279,0.274882624,0.721071456,0.719069092,3
0.491036709,0.091964076,0.473799416,0.309169186,0.721222943,0.712322107,3
0.471688287,0.096733013,0.471474666,0.276626069,0.719929871,0.719788272,3
0.476623981,0.087970628,0.469590098,0.262214487,0.71485251,0.707253609,3
0.499434308,0.112973322,0.490945899,0.329172802,0.719655947,0.715668879,3
0.484850573,0.083851903,0.479040449,0.286002431,0.708779927,0.700606263,3
0.489090513,0.118392228,0.498864224,0.27745086,0.727852894,0.728874754,3
0.485434733,0.078166591,0.474133315,0.256530417,0.725521089,0.711715091,3
0.498954507,0.097854922,0.51245803,0.286417908,0.723577811,0.730803407,3
0.507652022,0.098212681,0.481530021,0.298507156,0.701261691,0.695161233,3
0.490373064,0.104479639,0.50289764,0.275519348,0.728312596,0.716223183,3
0.501181727,0.095305818,0.496034309,0.308367509,0.713811207,0.718307801,3
0.496428888,0.095263619,0.499496436,0.296536592,0.720398107,0.699564928,3
0.489719568,0.069512887,0.491674583,0.299772515,0.72131289,0.700313528,3
0.494807871,0.09089465,0.492879478,0.284113266,0.715125207,0.71116005,3
0.493668618,0.091132403,0.486335817,0.293492294,0.725265983,0.717835596,3
0.51340194,0.101620937,0.505850045,0.332960418,0.730354006,0.720880266,3
0.501704878,0.085197179,0.496808199,0.326642776,0.712529094,0.711230461,3
0.498808569,0.078469748,0.49525896,0.276689515,0.716562432,0.710734003,3
0.481854079,0.077864321,0.467004588,0.326189304,0.721304187,0.718843434,3
0.494159979,0.098253195,0.483246935,0.289983787,0.725501332,0.729791101,3
0.498837025,0.09196886,0.490758499,0.284964831,0.716361679,0.695620033,3
0.508118681,0.094020396,0.504218057,0.25505228,0.71626571,0.710028235,3
0.475677287,0.086343199,0.486775711,0.280035544,0.706580311,0.711793309,3
0.493596462,0.103387499,0.484659482,0.296822507,0.718461181,0.707689789,3
0.48913598,0.107415389,0.492757898,0.306984876,0.718770116,0.683372989,3
0.489589702,0.073412196,0.473355793,0.280056655,0.719865555,0.714905652,3
0.490819158,0.110858347,0.497178969,0.298092424,0.711789443,0.695685958,3
0.475906956,0.106887413,0.486182335,0.287885366,0.719611474,0.718469742,3
0.477228412,0.11861476,0.476571583,0.280834805,0.710719584,0.714651535,3
0.482929932,0.118985824,0.498163487,0.257041623,0.71765321,0.709447455,3
0.489999589,0.091830411,0.498112041,0.302729364,0.722671376,0.714030847,3
0.477803872,0.090049657,0.489590909,0.28605424,0.720174204,0.714729185,3
0.48052234,0.073083056,0.474427714,0.292148825,0.719629216,0.72927192,3
0.478139638,0.101054921,0.492706468,0.311148594,0.711751475,0.711643391,3
0.485972146,0.114033452,0.490743381,0.284575567,0.725558951,0.709206977,3
0.50691745,0.091422667,0.499242235,0.314298148,0.720926991,0.714403899,3
0.507750848,0.120022537,0.516195496,0.317251793,0.731105815,0.721363305,3
0.495889783,0.100645046,0.490978573,0.313936166,0.720157437,0.717264315,3
0.486304451,0.091361684,0.479296076,0.307472931,0.725314897,0.711156954,3
0.489799519,0.108832629,0.504743304,0.337077182,0.727996058,0.717274508,3
0.468028291,0.106972273,0.48511767,0.288853185,0.719046258,0.679880932,3
0.490530176,0.073946018,0.476561383,0.298992728,0.716375233,0.710076884,3
0.488339913,0.093325683,0.497295967,0.305599438,0.725065051,0.719851014,3
0.500804633,0.108313038,0.497585515,0.276934159,0.722752012,0.714573429,3
0.497296061,0.107396815,0.487196285,0.294147293,0.708623317,0.681002852,3
0.491232603,0.107971787,0.489540014,0.272277526,0.714036921,0.702302458,3
0.494518353,0.125788841,0.490205041,0.316768764,0.713605875,0.701011863,3
0.478972155,0.094194642,0.492723302,0.270047208,0.718666568,0.726157254,3
0.483982075,0.117607901,0.482115784,0.319755208,0.725977108,0.711980649,3
0.478475215,0.100573676,0.493586465,0.250812088,0.709259423,0.693155721,3
0.492571418,0.123878788,0.500923003,0.302591658,0.721059085,0.717846417,3
0.48991462,0.114250423,0.497205316,0.304793117,0.726811961,0.712688854,3
0.488678879,0.095442074,0.494255768,0.297362504,0.717849844,0.717279508,3
0.492579712,0.113060676,0.486508766,0.304333839,0.712508034,0.691532065,3
0.512254949,0.099606309,0.501731175,0.317492952,0.716142216,0.707477599,3
0.480975779,0.106818245,0.498746735,0.285996439,0.717375485,0.699317404,3
0.489967415,0.085415843,0.458956129,0.306321568,0.693900892,0.692759877,3
0.488727328,0.114335314,0.491334864,0.268412445,0.724510852,0.710823326,3
0.489786676,0.100850056,0.491509078,0.296919476,0.720302029,0.707207467,3
0.498506403,0.104645362,0.494973725,0.289690694,0.725061923,0.708199926,3
0.490654816,0.101847586,0.486537761,0.314542283,0.721195571,0.72148923,3
0.529492375,0.100102901,0.5005123,0.302532712,0.706143902,0.695958736,3
0.514741907,0.095879802,0.505389806,0.329677451,0.723546339,0.710535965,3
0.506975628,0.115939468,0.489088364,0.325384948,0.718631709,0.702602898,3
0.509067099,0.10908454,0.497952255,0.312242278,0.7187655,0.703279938,3
0.478101754,0.094833243,0.459810879,0.327427441,0.707838688,0.692102059,3
0.502042038,0.11161029,0.493076759,0.257232943,0.708052045,0.694744271,3
0.480919421,0.09905229,0.491210204,0.28597859,0.722285917,0.697766933,3
0.503710051,0.094127528,0.501582144,0.310418803,0.727453391,0.714627371,3
0.500281862,0.111772444,0.489236214,0.313151888,0.712681625,0.695890419,3
0.50119244,0.091282909,0.491371131,0.291415486,0.721165538,0.709761916,3
0.493561112,0.110241012,0.496960882,0.306361573,0.723484377,0.717534823,3
0.514232776,0.110664029,0.477570071,0.31417083,0.711394483,0.711826604,3
0.485629925,0.116274073,0.492705232,0.244194508,0.71364995,0.697383678,3
0.494023974,0.124745449,0.49443014,0.245297218,0.727277861,0.716334419,3
0.488129805,0.068322667,0.465340802,0.280985196,0.709923746,0.706275989,3
0.473572194,0.114998208,0.473140379,0.271476352,0.722342071,0.693468524,3
0.495302535,0.071551676,0.481170873,0.297485812,0.714683866,0.706129445,3
0.503316511,0.099763871,0.470554524,0.314793083,0.716181169,0.699995702,3
0.495770719,0.110608196,0.492410984,0.293765062,0.713067167,0.700322959,3
0.500175979,0.112752908,0.480350833,0.323151194,0.721762029,0.71226514,3
0.490052221,0.096335258,0.489734852,0.265527866,0.71195584,0.70655301,3
0.493231432,0.125173625,0.512969492,0.302325739,0.725746309,0.710775411,3
0.493963338,0.11339758,0.493651494,0.290990637,0.726133259,0.705118995,3
0.507359738,0.094951043,0.476599068,0.263765781,0.722047448,0.705471487,3
0.482542224,0.08629878,0.467904225,0.265848324,0.727810133,0.710451851,3
0.486181745,0.116642988,0.496189563,0.319701264,0.721516467,0.705007695,3
0.501864255,0.128603961,0.501946788,0.303823638,0.720843231,0.710273219,3
0.518601121,0.137151631,0.506486178,0.317713915,0.720059582,0.71931567,3
0.472915822,0.122796252,0.475557999,0.264700216,0.710800424,0.682725126,3
0.489795073,0.088123269,0.485718686,0.258062183,0.718811371,0.705799899,3
0.229994717,0.52877834,0.513327126,0.27347386,0.710087105,0.703237461,4
0.246525208,0.546759128,0.528445597,0.302466903,0.706108282,0.69169202,4
0.259907895,0.527369771,0.516377861,0.322560426,0.71770794,0.686049853,4
0.232555444,0.537478486,0.5191431,0.287162768,0.709763639,0.710517497,4
0.227518583,0.526769007,0.510784793,0.305301777,0.696102277,0.674395248,4
0.26052733,0.544567447,0.520292515,0.335720344,0.716104864,0.702450594,4
0.233347282,0.52695871,0.50010837,0.282482259,0.702507053,0.688159738,4
0.254913968,0.532292707,0.518249637,0.29315863,0.709236216,0.699155289,4
0.234679239,0.549183821,0.531578154,0.328433687,0.704909538,0.693112468,4
0.223178744,0.546519153,0.518964151,0.316910264,0.696800635,0.688004289,4
0.229982138,0.539143987,0.511756981,0.286447153,0.703931346,0.693156465,4
0.232529904,0.545170321,0.52228101,0.331030415,0.700712303,0.688169228,4
0.236897488,0.51832494,0.496483731,0.325356347,0.701099398,0.68383868,4
0.244421979,0.53226277,0.520577143,0.327230147,0.712070535,0.690851371,4
0.26431949,0.557900293,0.538121494,0.277335931,0.718908116,0.719030953,4
0.229309526,0.518613309,0.48849217,0.29598613,0.707524465,0.695013351,4
0.252778346,0.537074567,0.530119184,0.319847662,0.70592691,0.68982483,4
0.22976315,0.528456368,0.507194727,0.299988572,0.703023224,0.67263854,4
0.248349775,0.539727495,0.522799536,0.277318387,0.708962787,0.700520025,4
0.242812619,0.535393341,0.5131907,0.313095431,0.715037556,0.702113194,4
0.232103274,0.503146918,0.478335339,0.249719904,0.690907393,0.67336842,4
0.2326043,0.537242355,0.508685959,0.347082899,0.697738147,0.675765802,4
0.239208142,0.552041353,0.528699655,0.317359395,0.708937768,0.705450501,4
0.252165626,0.545521937,0.538927378,0.299328641,0.714980866,0.697657563,4
0.241124782,0.536304241,0.520608031,0.285649534,0.720669841,0.715561395,4
0.275589999,0.564121971,0.54766957,0.325005681,0.717857781,0.708688231,4
0.251054112,0.544297224,0.524604135,0.311911076,0.725114947,0.705193081,4
0.250528758,0.539400734,0.522992266,0.297565346,0.70805112,0.698461305,4
0.255735334,0.533075323,0.511856683,0.312480695,0.705549342,0.693165346,4
0.236113567,0.511139898,0.49109578,0.283580982,0.72085117,0.704154281,4
0.240275079,0.535359166,0.527015815,0.267665469,0.711377612,0.701032946,4
0.252011525,0.511905519,0.49385861,0.284380921,0.719206786,0.701560332,4
0.253945903,0.542472806,0.525592701,0.313800811,0.714578578,0.696797542,4
0.24830397,0.52681653,0.499158787,0.292599811,0.708488068,0.683194026,4
0.239673728,0.528693756,0.506897504,0.300018241,0.708629614,0.682888964,4
0.233933697,0.520958028,0.502072595,0.303445345,0.709307585,0.697019536,4
0.240011803,0.535210004,0.504339875,0.268434765,0.70697343,0.69149767,4
0.25569956,0.548210815,0.532343881,0.299264649,0.712446724,0.714858883,4
0.265651877,0.542927476,0.5282749,0.3322632,0.724587928,0.71248765,4
0.244682103,0.538530122,0.527798133,0.29757783,0.713460747,0.69468566,4
0.248102739,0.535583915,0.518478519,0.255773087,0.716221169,0.724415546,4
0.246679846,0.517546113,0.502104951,0.257851196,0.712873384,0.701599836,4
0.257411748,0.53454068,0.534989473,0.306192924,0.712218083,0.717839752,4
0.257041986,0.543391778,0.530636401,0.274193875,0.712992667,0.712825719,4
0.250944297,0.533636814,0.517422126,0.313902041,0.708512453,0.69426738,4
0.257304751,0.534119883,0.530144989,0.280775573,0.709818622,0.702306139,4
0.223966037,0.513369804,0.475839749,0.265317423,0.706289321,0.688256917,4
0.241509548,0.531295379,0.508849909,0.298323375,0.713872635,0.694325446,4
0.243731921,0.528907147,0.514208838,0.286687217,0.718193872,0.712954495,4
0.249074933,0.526249051,0.502112089,0.334827093,0.716528322,0.712954383,4
0.249481091,0.524544919,0.513297742,0.305941875,0.72264488,0.711831149,4
0.24380632,0.537480359,0.532587177,0.255414008,0.713965668,0.699329412,4
0.253928938,0.513775519,0.487937496,0.336734198,0.706082905,0.714865774,4
0.250709723,0.50594977,0.494978565,0.311373076,0.716772459,0.709304208,4
0.233961977,0.526248124,0.520456769,0.259890284,0.715037431,0.702638383,4
0.245004515,0.523113502,0.50744524,0.280907079,0.713696919,0.696265669,4
0.23748709,0.538844788,0.50774902,0.304359812,0.718830194,0.718578066,4
0.235045617,0.522928868,0.505498117,0.276618189,0.715785565,0.697999125,4
0.255383972,0.54711009,0.535281521,0.321702376,0.715364753,0.704121388,4
0.234856266,0.520607569,0.494886701,0.30010038,0.726336358,0.717191521,4
0.251086571,0.543459718,0.512302622,0.337944078,0.712904544,0.707312408,4
0.266791146,0.535203992,0.536409213,0.329545613,0.724513316,0.718430082,4
0.253612014,0.533684259,0.513367978,0.303401735,0.704565428,0.712720557,4
0.235787702,0.536119447,0.514961141,0.258495539,0.702870387,0.68250803,4
0.266988086,0.54527215,0.546565334,0.301323442,0.715945115,0.714420995,4
0.25251822,0.537282288,0.529631288,0.287058282,0.71946107,0.710040121,4
0.231945582,0.523575956,0.505941444,0.282067523,0.70767923,0.706268804,4
0.234020083,0.521264957,0.5074514,0.26568813,0.709291949,0.710581689,4
0.25043041,0.518297295,0.506889992,0.273826479,0.707838665,0.715968816,4
0.258888147,0.538874129,0.522430644,0.372336983,0.714768625,0.699872659,4
0.263429656,0.548839355,0.540374626,0.316418116,0.70518245,0.715906447,4
0.277949946,0.531802527,0.515643499,0.286522003,0.698527041,0.690853273,4
0.275379389,0.539642423,0.528350115,0.284710147,0.713844099,0.717619033,4
0.247509359,0.525169716,0.519846456,0.280618193,0.714730398,0.694767782,4
0.243649808,0.53193197,0.518087024,0.299990826,0.713562804,0.696799819,4
0.27250315,0.543198738,0.526102964,0.319205367,0.720725972,0.705716593,4
0.251257458,0.533927751,0.530954213,0.343826824,0.708864112,0.701476898,4
0.26190612,0.533450741,0.521935745,0.359852401,0.704408573,0.705225976,4
0.255100678,0.539944949,0.526440117,0.302669849,0.715110469,0.712175972,4
0.254217847,0.53278584,0.519462795,0.275606279,0.710793257,0.694442079,4
0.236365327,0.540015079,0.534786629,0.298577124,0.705424287,0.710053051,4
0.237341589,0.528290306,0.515601275,0.309662188,0.71291877,0.711875966,4
0.245864689,0.524237151,0.508425751,0.282231812,0.7148875,0.714415192,4
0.254371822,0.538126279,0.510141556,0.272428075,0.712669209,0.705607245,4
0.261335621,0.517291955,0.504804273,0.27407048,0.712085262,0.704217142,4
0.268214164,0.534665031,0.521854826,0.267227057,0.721899409,0.722189812,4
0.267861553,0.528351474,0.521272367,0.291423369,0.71083767,0.70237687,4
0.265212031,0.517213523,0.510560152,0.275713677,0.709852073,0.708763028,4
0.257091973,0.536112836,0.527838669,0.308769932,0.708977601,0.708012565,4
0.236963988,0.53421438,0.521987745,0.302618567,0.706536186,0.676360846,4
0.268126307,0.55140279,0.542804584,0.306986134,0.716661266,0.716949765,4
0.252401924,0.534270601,0.514638328,0.280017307,0.710661936,0.710634077,4
0.251269417,0.526591902,0.508904888,0.285026874,0.716267715,0.695190383,4
0.247385877,0.530757579,0.518920878,0.275144646,0.715802929,0.716899984,4
0.24812984,0.541439411,0.515302268,0.295445837,0.707884807,0.69404878,4
0.2531136,0.522829409,0.50839116,0.285391358,0.710820833,0.717068942,4
0.241736119,0.52577119,0.505019939,0.348802202,0.712548132,0.716595637,4
0.250251795,0.519810667,0.506575119,0.30315196,0.718290541,0.708824291,4
0.249375621,0.522701981,0.50956382,0.255878203,0.706301422,0.702967488,4
0.256500233,0.531251785,0.513136702,0.296702419,0.704646185,0.685583796,4
0.246941462,0.525047384,0.51525769,0.271590957,0.714363912,0.72046247,4
0.250905199,0.530351771,0.505379458,0.297721658,0.700540377,0.704714543,4
0.257360668,0.527844199,0.514055569,0.314691087,0.703699399,0.702960244,4
0.253587471,0.50868771,0.499525049,0.256187921,0.711032113,0.717112382,4
0.256519409,0.52695977,0.509902007,0.336658538,0.709599411,0.712955734,4
0.239505055,0.52933455,0.524575795,0.301593143,0.716000044,0.716914991,4
0.25480868,0.526990244,0.506740582,0.323412585,0.714968669,0.706413156,4
0.254506936,0.528268207,0.511535639,0.30305998,0.721200398,0.706826257,4
0.239779015,0.528514252,0.521910427,0.295326315,0.709047532,0.713033927,4
0.270909912,0.529857499,0.52003071,0.313496475,0.708826576,0.720909539,4
0.245647774,0.519716202,0.496079414,0.276734734,0.722471329,0.703907748,4
0.236990488,0.524212861,0.518496284,0.279103844,0.713039063,0.705189404,4
0.239341231,0.53026747,0.518837863,0.261040381,0.718798024,0.717007582,4
0.248126689,0.530489982,0.497351247,0.295514941,0.720952761,0.720962828,4
0.25196597,0.518711448,0.497006819,0.289225334,0.715647042,0.72513425,4
0.247483833,0.530840896,0.517359076,0.30607852,0.707978874,0.706527695,4
0.227935361,0.511471948,0.483416057,0.276924002,0.712497364,0.721199759,4
0.243850326,0.522831295,0.508151845,0.286251596,0.70848362,0.706146839,4
0.253940573,0.521824155,0.490850568,0.287710721,0.716881366,0.72848628,4
0.271189628,0.507338698,0.490522354,0.283642341,0.712529849,0.718643499,4
0.2505966,0.517922141,0.499814006,0.304487734,0.713199287,0.706804147,4
0.257162852,0.525057896,0.526985219,0.300096355,0.72073563,0.725092303,4
0.242784026,0.526783854,0.508532361,0.286509042,0.712458654,0.713001253,4
0.252535439,0.54873336,0.533727227,0.269167092,0.715731136,0.724251866,4
0.233688936,0.51256236,0.494436615,0.313914135,0.714112338,0.724233086,4
0.238385816,0.52076967,0.518974793,0.264876671,0.697948311,0.693218607,4
0.245917885,0.536076407,0.50858022,0.296313531,0.709747479,0.713233585,4
0.266452732,0.532210513,0.521837987,0.312687981,0.711843768,0.719295463,4
0.268201864,0.526646992,0.526083271,0.298293433,0.719437496,0.722602504,4
0.270986884,0.527377664,0.507336947,0.293121886,0.722332798,0.72739495,4
0.25060935,0.522115438,0.492393281,0.282720369,0.705971202,0.707069064,4
0.26103995,0.513910054,0.517045734,0.300218291,0.722216016,0.710587565,4
0.246674361,0.518623146,0.500407243,0.279475214,0.711937901,0.713620122,4
0.237282263,0.50621779,0.505644827,0.282024181,0.704255467,0.704047933,4
0.27177625,0.550193672,0.5252791,0.262470056,0.709814104,0.72114261,4
0.227253553,0.519878058,0.481526425,0.283217601,0.720395315,0.734714069,4
0.254836157,0.523953388,0.504657413,0.300645562,0.704697525,0.701355283,4
0.244024018,0.517440251,0.513827644,0.313852783,0.722284256,0.70732592,4
0.251398088,0.513069594,0.507308953,0.301165458,0.703084077,0.689632549,4
0.236838159,0.510670253,0.489370823,0.266306897,0.718916351,0.707587125,4
0.219979253,0.514244292,0.513111174,0.282784506,0.719097529,0.723652444,4
